3.2163379364646971e-04	0.000	0
1.7492745246272534e-04	-920.000	0
7.0374720962718129e-04	-922.000	0
2.3823091396479867e-05	0.000	2
1.5247525880113244e-04	-1015.000	0
1.7382828445988707e-05	0.000	2
2.0227939239703119e-04	-1028.000	0
2.5274959625676274e-04	-898.000	0
9.5831917133182287e-04	-1003.000	0
1.5622224964317866e-05	0.000	2
2.8321202262304723e-04	-1001.000	0
6.0997129185125232e-04	-901.000	0
3.2410309358965605e-05	-1123.000	0
4.6862754970788956e-05	0.000	2
2.4971939274109900e-04	-948.000	0
1.1496311053633690e-03	-747.000	0
9.9930190481245518e-04	-981.000	0
2.7446290914667770e-05	0.000	2
6.8616867065429688e-04	-933.000	0
4.9570695409784093e-05	-669.000	0
2.0416078768903390e-05	-933.000	6
2.6506137146498077e-05	0.000	2
2.6711178361438215e-04	-923.000	0
2.0047613361384720e-04	0.000	0
1.4720560284331441e-04	-855.000	0
1.6318237612722442e-05	0.000	2
9.1580138541758060e-04	-904.000	0
2.8337091862340458e-05	0.000	2
4.0894601261243224e-04	-847.000	0
4.0991196874529123e-04	0.000	0
2.0474233315326273e-04	-816.000	0
9.3212642241269350e-05	-1025.000	0
2.1279914653860033e-04	0.000	0
9.9446892272680998e-04	-1012.000	0
2.4446489987894893e-05	0.000	2
9.5348841568920761e-05	-960.000	0
2.3286211217055097e-05	0.000	2
5.2619399502873421e-04	-979.000	0
4.5462140406016260e-05	-1160.000	0
3.6916906537953764e-05	0.000	2
9.9575139756780118e-05	-1045.000	0
1.7024447515723296e-05	0.000	2
4.1514071199344471e-05	-948.000	6
2.2748201445210725e-04	-888.000	0
5.6852422858355567e-05	0.000	2
3.6212230043020099e-05	-948.000	0
1.8831451598089188e-04	-1037.000	0
6.8548886338248849e-04	0.000	0
1.3102736556902528e-04	-752.000	0
2.3892026394605637e-02	0.000	0
1.2220967328175902e-03	-1019.000	0
1.7828866475610994e-05	0.000	2
1.2301816605031490e-04	-988.000	0
8.7394597358070314e-05	0.000	0
2.6505702408030629e-04	-1002.000	0
4.7236133832484484e-04	0.000	0
7.0803891867399216e-04	-968.000	0
5.1988397899549454e-05	0.000	2
3.8701161975041032e-04	-835.000	0
4.2712246067821980e-04	0.000	0
9.4107723271008581e-05	-73.000	2
1.0139647638425231e-03	-946.000	0
1.8139817257178947e-05	0.000	2
1.3396806025411934e-04	-1020.000	0
7.0504109316971153e-05	0.000	2
1.1574947275221348e-03	-980.000	0
3.1594609026797116e-04	-862.000	0
8.2989840302616358e-04	-782.000	0
4.2393003241159022e-04	-959.000	0
1.6175416021724232e-05	0.000	2
7.1233560447581112e-05	-1010.000	0
6.8035663571208715e-04	0.000	0
3.0495823011733592e-04	-976.000	0
8.0334059020970017e-05	-1104.000	0
2.7688685804605484e-04	-890.000	0
8.3400483708828688e-04	0.000	0
6.5447500674054027e-05	-1040.000	0
2.3110658730729483e-05	0.000	2
8.2861704868264496e-05	-968.000	0
6.8408268271014094e-04	0.000	0
2.0236585987731814e-04	-960.000	0
1.4557785470969975e-04	0.000	0
1.3739203859586269e-04	-832.000	0
2.2046238882467151e-04	-1028.000	0
1.0481339813850354e-06	-962.000	0
2.2338783310260624e-04	-842.000	0
2.5856143111013807e-05	0.000	2
4.5869115274399519e-04	-994.000	0
1.5432809959747829e-05	0.000	2
2.6121339760720730e-04	-986.000	0
2.4308809952344745e-04	0.000	0
6.8203924456611276e-05	-1060.000	0
1.2828144826926291e-04	-876.000	0
5.0977739738300443e-04	-1099.000	0
8.1050915468949825e-05	-691.000	0
1.2650217104237527e-04	-1034.000	0
1.9979097487521358e-05	0.000	2
9.8154449369758368e-04	-990.000	0
1.7477355868322775e-05	0.000	2
2.0391159341670573e-04	-1032.000	0
1.3313988165464252e-04	0.000	0
5.0082057714462280e-04	-1010.000	0
6.7727966234087944e-04	0.000	0
7.6324329711496830e-05	-903.000	0
3.1722721178084612e-04	0.000	2
3.4169985156040639e-05	-839.000	4
1.5886536857578903e-05	0.000	2
1.0518599301576614e-03	-839.000	0
3.4800294088199735e-04	0.000	0
6.5158392317243852e-06	-1705.000	0
2.9434206680889474e-06	-847.000	4
7.0717876951675862e-05	0.000	2
1.2265057011973113e-04	-847.000	0
5.6004941143328324e-05	0.000	2
1.1340971832396463e-04	-787.000	0
2.1525911506614648e-05	0.000	2
6.0457830841187388e-05	-787.000	6
2.6728946977527812e-05	0.000	2
2.3485311248805374e-04	-756.000	0
3.9883793215267360e-04	-860.000	0
7.1999209467321634e-05	0.000	2
1.9714188965735957e-05	-687.000	4
1.5867553884163499e-05	0.000	2
5.8557438023854047e-05	-742.000	0
1.4832659508101642e-04	-642.000	0
2.3393678930005990e-05	0.000	2
6.9470588641706854e-05	-629.000	0
7.9351688327733427e-05	0.000	2
2.8447457589209080e-04	-629.000	0
6.3703325577080250e-04	-730.000	0
6.5597303910180926e-04	-571.000	0
5.5039883591234684e-04	-743.000	0
8.9022782049141824e-05	-838.000	0
9.2694805061910301e-05	-1022.000	0
1.7318177924607880e-05	0.000	2
1.7433502944186330e-04	-1064.000	0
3.5432498407317325e-05	0.000	2
2.2020081814844161e-05	-1064.000	6
2.4579648743383586e-04	0.000	0
4.3800065759569407e-04	-921.000	0
1.6972386220004410e-04	-926.000	0
5.3954016038915142e-05	-575.000	0
7.9331186134368181e-04	-1035.000	0
1.1861489620059729e-03	-909.000	0
1.8715547412284650e-05	0.000	2
1.7657938878983259e-03	-908.000	0
2.9422762963804416e-05	0.000	2
2.0008295541629195e-04	-982.000	0
1.9108400010736659e-05	0.000	2
9.9749094806611538e-04	-953.000	0
4.5496992242988199e-05	0.000	2
7.8806006058584899e-05	-990.000	0
7.2469723818358034e-05	-574.000	0
8.6540836491622031e-05	-1026.000	0
4.2795320041477680e-05	0.000	2
8.5113121895119548e-04	-989.000	0
8.8001193944364786e-05	-820.000	0
2.4158784071914852e-05	0.000	2
8.9652440510690212e-04	-940.000	0
1.0519634088268504e-04	-844.000	0
3.0044246159377508e-05	0.000	2
1.4525272126775235e-04	-959.000	0
2.8506350645329803e-05	0.000	2
3.0644930666312575e-04	-912.000	0
6.6381893702782691e-05	0.000	2
5.5195028835441917e-05	-1021.000	4
9.9189550383016467e-05	0.000	0
1.9378036085981876e-04	-1021.000	0
2.6626093313097954e-04	-573.000	0
5.9091730508953333e-04	-1043.000	0
1.6272836364805698e-04	0.000	2
2.3889746516942978e-03	-962.000	0
1.7961396224563941e-05	0.000	2
8.0919294850900769e-04	-997.000	0
4.4485725084086880e-05	-408.000	0
1.6747953486628830e-04	-1014.000	0
2.5944063963834196e-05	0.000	2
2.7837674133479595e-04	-964.000	0
2.0983989816159010e-04	-929.000	0
1.3341549492906779e-04	0.000	0
1.0464069782756269e-04	-1033.000	0
2.2111968428362161e-04	-819.000	0
4.8361622611992061e-04	0.000	0
1.2554357817862183e-04	-996.000	0
2.4957475034170784e-05	0.000	2
2.8233889679540880e-05	-996.000	6
2.3691256501479074e-05	0.000	2
1.7321982886642218e-04	-913.000	0
6.3949916511774063e-04	-1026.000	0
3.9709667908027768e-04	0.000	0
1.1629246000666171e-04	-1038.000	0
1.3096581096760929e-04	0.000	2
1.2452815426513553e-03	-927.000	0
9.1144509497098625e-05	-1085.000	0
2.7469650376588106e-04	0.000	0
1.1207047646166757e-04	-982.000	0
5.4053071653470397e-04	-866.000	0
8.7618107500020415e-05	-872.000	0
5.4263600759441033e-05	0.000	2
3.8836849853396416e-04	-850.000	0
2.0078073721379042e-03	0.000	0
7.6090349466539919e-05	630.000	0
4.7871525748632848e-04	-951.000	0
1.5456622932106256e-03	-941.000	0
8.8630775280762464e-05	0.000	2
3.6141619784757495e-04	-953.000	0
5.4932350758463144e-04	0.000	2
5.9643550775945187e-04	-928.000	0
3.3456133678555489e-05	-335.000	0
5.6470051640644670e-04	-978.000	0
6.2692277424503118e-05	0.000	2
2.2705525043420494e-04	-986.000	0
1.1654700938379392e-04	-851.000	0
2.0615741959773004e-04	-999.000	0
1.6011437764973380e-05	0.000	2
7.6985932537354529e-05	-739.000	0
3.3357361098751426e-04	-1059.000	0
2.5806093617575243e-05	0.000	2
4.2455104994587600e-04	-1022.000	0
3.2810276024974883e-05	0.000	2
4.0806952165439725e-04	-1025.000	0
5.1349139539524913e-05	0.000	2
1.6028260870371014e-04	-1006.000	0
5.2938528824597597e-05	0.000	2
1.4524561993312091e-04	-989.000	0
4.7418370377272367e-04	-899.000	0
6.6761029302142560e-05	-1010.000	0
1.9273087673354894e-05	0.000	2
4.4706097105517983e-04	-938.000	0
3.8115927600301802e-04	0.000	2
1.0750750079751015e-03	-441.000	0
1.5649046690668911e-04	0.000	0
1.6785972984507680e-03	-958.000	0
1.0729997884482145e-03	-1027.000	0
1.2873060768470168e-04	-1174.000	0
3.8414647860918194e-05	0.000	2
9.9639015388675034e-05	-1044.000	0
1.6864532881299965e-05	0.000	2
4.5128850615583360e-05	-1044.000	6
2.5019200984388590e-03	0.000	0
2.3800105554983020e-04	-952.000	0
1.8922479648608714e-04	-1051.000	0
3.0859744583722204e-05	0.000	2
6.3336978200823069e-05	-952.000	4
1.0018737521022558e-03	0.000	2
8.6976788225001656e-06	-892.000	0
1.4051175094209611e-04	0.000	0
8.8944146409630775e-04	-714.000	0
4.5956698158988729e-05	0.000	2
4.8826090642251074e-04	-695.000	2
7.0448312908411026e-04	-710.000	2
1.1063954298151657e-04	-312.000	0
1.6983800742309541e-04	-755.000	0
2.3446384875569493e-04	-714.000	0
1.6824282283778302e-05	0.000	2
7.5681216549128294e-04	-708.000	0
7.1999238571152091e-05	-830.000	0
7.6705834362655878e-04	-666.000	0
2.7799393865279853e-04	-650.000	0
4.9743535782909021e-05	0.000	2
3.2124159042723477e-04	-546.000	0
4.0619570063427091e-04	-701.000	0
1.7543963622301817e-05	0.000	2
3.8687244523316622e-04	-676.000	0
1.5266898870468140e+00	318.000	0
3.1127725378610194e-05	-1063.000	2
1.3273839652538300e-01	0.000	0
3.8200119161047041e-04	-922.000	0
5.2845594473183155e-04	0.000	0
2.4243052757810801e-04	-976.000	0
2.8017397198709659e-05	0.000	2
3.1401807791553438e-04	-921.000	0
3.5027263947995380e-05	0.000	2
4.0548731340095401e-04	-928.000	0
1.7533084246679209e-05	0.000	2
2.6590470224618912e-04	-1047.000	0
1.9386659914744087e-05	0.000	2
2.8809322975575924e-04	-1014.000	0
7.7881489414721727e-04	0.000	0
7.6722069934476167e-05	-937.000	0
3.2313237170455977e-05	0.000	2
4.7492954763583839e-05	-955.000	0
4.3594522867351770e-04	0.000	0
7.3616887675598264e-04	-992.000	0
5.4218847071751952e-04	0.000	0
3.7749268813058734e-05	-1001.000	6
6.3738771132193506e-05	-341.000	0
2.4054199457168579e-04	-1001.000	0
1.6508805856574327e-04	-912.000	0
3.3101117878686637e-05	0.000	2
5.4703315254300833e-04	-937.000	0
2.3486166901420802e-04	0.000	0
2.2525357780978084e-04	-904.000	0
3.2216968975262716e-05	0.000	2
4.5889642206020653e-04	-887.000	0
3.2967072911560535e-05	0.000	2
3.2698412542231381e-04	-865.000	0
2.8768440824933350e-04	-953.000	0
5.7841959642246366e-04	0.000	0
9.0959772933274508e-05	-1000.000	0
4.7448858822463080e-05	0.000	0
1.2623946531675756e-04	-943.000	0
4.4061158405384049e-05	0.000	0
7.8637756814714521e-05	-910.000	0
1.5763501869514585e-04	0.000	0
9.1457512462511659e-04	-962.000	0
1.2320274254307151e-03	-1029.000	0
1.2200987112009898e-04	-889.000	0
3.0508030249620788e-05	0.000	2
9.8980090115219355e-05	-852.000	0
9.6877804026007652e-05	-1024.000	0
4.6701512474101037e-05	0.000	2
2.0906991267111152e-04	-963.000	0
4.6517307055182755e-05	0.000	2
4.1165560833178461e-04	-964.000	0
3.1249936000676826e-05	0.000	2
2.8835661942139268e-04	-991.000	0
2.9158267352613620e-05	0.000	2
1.0521074291318655e-03	-998.000	0
1.7901895262184553e-05	0.000	2
1.6926246462389827e-04	-979.000	0
2.6497345970710739e-05	0.000	2
2.1033291704952717e-04	-951.000	0
2.7980896993540227e-04	-727.000	0
3.9000096876407042e-05	0.000	2
7.2822775109671056e-05	-751.000	0
8.9634797768667340e-04	-978.000	0
4.9741193652153015e-04	0.000	0
4.1808452806435525e-04	-962.000	0
3.1093873985810205e-05	0.000	0
8.5549481445923448e-04	-888.000	0
2.4949351427494548e-05	0.000	2
8.8958506239578128e-05	-955.000	0
1.7411279259249568e-05	0.000	2
1.2816583039239049e-03	-1026.000	0
7.9736491898074746e-04	0.000	0
1.3237625535111874e-04	-999.000	0
7.8060402302071452e-04	0.000	0
7.6337179052643478e-05	-940.000	0
4.9838992708828300e-05	0.000	2
3.0059280106797814e-04	-933.000	0
8.6240458767861128e-04	0.000	0
3.4127078833989799e-04	-981.000	0
8.8440770923625678e-05	-955.000	0
2.7332185709383339e-05	0.000	2
1.6115175094455481e-04	-876.000	0
7.5075658969581127e-05	0.000	2
3.7877043359912932e-04	-969.000	0
8.1283523468300700e-04	0.000	0
1.1729451944120228e-04	-929.000	0
6.1007664771750569e-04	0.000	0
2.7755764313042164e-04	-683.000	0
2.2397942666430026e-04	0.000	2
6.4594723517075181e-04	-765.000	0
1.8401446868665516e-04	-1128.000	0
1.7403453966835514e-05	0.000	2
6.3784587837290019e-05	-1128.000	6
2.3281403628061526e-05	0.000	2
2.3938687809277326e-04	-959.000	0
2.3432894522557035e-05	0.000	2
3.9620269672013819e-04	-990.000	0
3.1111630960367620e-05	0.000	2
1.9786019402090460e-04	-995.000	0
1.0485987149877474e-04	0.000	0
4.6416604891419411e-04	-920.000	0
7.0687971310690045e-04	-983.000	0
8.6811732035130262e-04	-1005.000	0
2.5766397811821662e-05	0.000	2
1.7809796554502100e-04	-1043.000	0
